name,price,status,shipping,free_returns,items_sold
"Tommy Hilfiger Women's Crewneck Cable Knit Sweater, Ivory, Size XXL",2716,Brand New,0,False,0
NWT J Crew 100% Wool Brushed Cable Knit Crewneck Sweater in Burgundy Red,7799,Brand New,987,True,0
ALO Yoga Sweatshirt Women XS Gray Cotton Gym Workout Training Crewneck Sweater,3499,Pre-Owned,899,True,0
QUALFORT Women's Sweater 100% Cotton Soft Knit Pullover Sweater Light Blue,1500,Brand New,0,False,0
Vintage Sweater Graphix Cable Knit Sweater Womens Large Blue Chunky Cozy Grandpa,2499,Pre-Owned,999,False,0
Nautica Jeans Women's Cable Knit Full Zip Sweater,2099,Brand New,0,False,0
525 America Womens Long Sleeve Cable Knit Sweater Fisherman 2 Pockets Medium Y2K,1899,Pre-Owned,800,False,0
Men's Cashmere Sweater Mock Neck Sweaters Knit Pullover for Male Men Knitwear.,1690,Brand New,0,True,10
Men's Cable Crewneck Sweater - Goodfellow & Co,2199,Brand New,0,True,0
NWT 100% Peru Baby Alpaca Embroidered Black Cardigan Sweater Women's size S,7999,New (Other),995,False,0
Millau Women's Cropped Lace up Sweater Black Knit Size Small,1600,Pre-Owned,687,False,0
Polo Ralph Lauren Mens Southwest Linen Alpaca Southwest Crew Knit Sweater $395,9450,Brand New,0,False,0
Style & Co. Women's Fringe-Trim Toggle-Buckle Gray Poncho Sweater Wrap ONE SIZE,1124,Brand New,0,True,0
YEMAK Women's Long Sleeve Crewneck Casual Soft Knit Pullover Sweater MK8015(S-L),1455,Brand New,,True,0
Vintage Nautica Sweater Mens Large Cream V Neck Cable Knit 90's Cricket Preppy,4444,Pre-Owned,949,True,0
"Puma Men's Textured Crew Neck Sweatshirt, Black/M,L,XL New with Tags",1999,Brand New,0,False,0
Johnnie-O Pullover Men's Sully Quarter Zip Wrinkle Resistant Regular Fit,4999,New (Other),0,True,0
St. John’s Bay Colorblock Cable Knit Sweater Size Small Cozy Warm Style,2400,Pre-Owned,1207,False,0
Vintage JM Just For Men Italy Made Wool Blend Cable Knit Pullover Sweater Medium,2998,Pre-Owned,995,True,0
John Varvatos Gray Knit V-Neck Pullover Sweater Men’s Size M,4000,Pre-Owned,601,False,0
Kenneth Cole Polo Sweater Long Sleeve Espresso Cotton Viscose Blend Slim Fit,2988,Brand New,957,True,0
Ralph Lauren Cable Knit Jumper Crewneck Cotton Pullover Long Sleeve,4668,Brand New,2026,False,0
VINTAGE NAVY BLUE KNIT SWEATER HIGH QUALITY PERFECT CONDITION,3499,Pre-Owned,1065,False,0
Joseph Abboud Sweater Mens L Large Straw Crew Neck Cotton Ribbed Knit Pullover,1695,Pre-Owned,,True,0
J Crew Roll Neck Sweater Womens Size XXL Tan Cotton Chunky Knit Caramel,4000,Pre-Owned,793,False,0
Gap Men's Textured Waffle Stitch Crew Neck Easy Care Sweater,2299,Brand New,0,True,0
Lands' End Men's Bedford Rib Quarter Zip Long Sleeve Soft Cozy Pullover,1699,Brand New,0,True,0
The Men's Store Silk/Linen Blend Textured Knit Crew Neck Pullover Sweater NWT,5246,Brand New,0,True,0
Belle by Kim Gravel Size S Feather Knit Bracelet Sleeve Sweater GRAY A555507,1299,New (Other),650,False,0
"New! NAUTICA Navy Blue Long Sleeve Sweater, Tight Knit & Cable Knit - Men's XXL",2000,Brand New,1000,False,0
The Men's Store Bloomingdales Cashmere 1/4 Zip Pullover Sweater Men's Large,1995,Pre-Owned,750,False,0
Men's Cable Crewneck Sweater - Goodfellow & Co,1869,New (Other),0,True,0
Peter Millar Sweater Mens Small Blue Indigo Knit Quarter Zip 1/4 Sweatshirt,5928,Brand New,,True,0
Men's Gray Knit Henley Sweater Long Sleeve Button Accent Size L Casual Solid,990,Pre-Owned,926,False,0
Men's  Sweater Mock Neck Sweaters Knit Pullover for Male Men Knitwear Sz,2860,Brand New,0,False,0
Deep Forrest Flying Duck Knit Oversized Sweater,5400,Brand New,830,False,0
Weatherproof Vintage Men's Large Gray Chenille Style 1/4 ZIP Sweater,2999,New (Other),0,False,0
New Uniqlo Women Merino 100% Wool Ribbed Sweater | Half Sleeve Off White M,1899,Brand New,651,False,0
Boho Chunky Cable Knit Sweater Sz XL Hippie Peasant Oversized Bell Sleeves - New,2999,Pre-Owned,920,False,0
Mens Cable Knit Sweater XL Chunky V Neck Oversized Grandpa Cozy,3000,Pre-Owned,1000,False,0
Mens Sweater Large Luxury Monogram Knit Black with Red Stripes Coogi Gucci VTG,14888,Brand New,1105,False,0
NWT $60  J.Crew Rollneck Crop Cotton Knit Sweater 2X Long sleeve Pale Pink ,3898,Brand New,835,False,0
G.H. Bass & Co Mens Blue Chunky Ribbed Knit Sherpa Lined Mock Neck Sweater XXL,2787,Pre-Owned,881,False,0
Eddie Bauer Knit Sweater  Wool Acrylic Blend Mens Size Large Gray Snow Holidays,2999,Pre-Owned,1207,False,0
Mens Thick Turtleneck Sweater Warm Wool Blend Knit Pullover Winter Solid S-3XL,2199,Brand New,0,True,0
NWT J Crew 100% Brushed Wool Crewneck Sweater in Mahogany Burgundy Red,7799,Brand New,987,True,0
Women's Blue and White Striped Long Sleeve Crew Neck Knit Sweater Top,1800,Brand New,883,False,0
J. Jill Women’s Medium Blue Button Up Sweater,700,Pre-Owned,1000,False,0
Tricots St. Raphael Sweater Mens Cable Knit Thick Sz L Black Rib Knit Hem Cuffs,3836,Pre-Owned,895,False,0
VTG Lee Sweater Womens L Blue Flecked Ragg Marl Roll Neck Cable Knit Sweatshirt,2999,Pre-Owned,995,True,0
 Crewneck Knit Sweater – Men’s Medium,2499,Pre-Owned,1170,False,0
Red Sky Knit Ramie Cotton Ivory Pullover Sweater Men's Size L,2799,Pre-Owned,1065,False,0
Y2K J Crew  Sweater Size M 100% Lambswool Roll Neck Vintage Fisherman Rustic,5900,Pre-Owned,1765,False,0
mfh knits sweater mens med 100% baby alpaca knit pullover retro grandpa,5500,Pre-Owned,881,False,0
Cardigan Bay hand knit vintage Easter Cardigan M lambs & bunnies,3100,Pre-Owned,1525,False,0
NWT J Crew 100% Wool Brushed Cable Knit Crewneck Sweater in Heather Mint Green,7799,Brand New,987,True,0
Polo Ralph Lauren Crewneck Sweater Pullover Pony Blue Casual Preppy Men’s XL,2497,Pre-Owned,1450,False,0
Oak And Fort Pullover Sweater Men Size M Black Knit Stretch Distressed Oversized,2249,New (Other),1095,False,0
Lacoste Fitted CREW-neck 100% Organic Cotton Spring Sweater MENS GRAYX,3995,Brand New,1000,True,0
Columbia Men’s Knit Sweater Burgundy Ribbed Crewneck Pullover Size L,2576,Pre-Owned,1370,False,0
Signature Northern Isles Hand Knit Floral Sweater Vest Womens Small Cottage,3499,Pre-Owned,1036,True,0
Lacoste Sweater men's Small Blue Navy Knit Preppy Pullover Crewneck Preppy Logo,2999,Pre-Owned,890,True,0
Lauren Ralph Lauren Women's Two-Tone Short-Sleeve Sweater Size  S  M  L,5500,Brand New,615,False,0
Polo Ralph Lauren Mens Southwest Linen Alpaca Southwest Crew Knit Sweater $395,9450,Brand New,0,False,0
Perry Ellis Linen Blend Sweater Men Striped Crew Neck Dark Sapphire Blue XXL NEW,2299,Brand New,699,False,0
Vintage Aran Crafts Sweater Men 100% Irish Wool Cable Knit Fisherman Crewneck,6000,Pre-Owned,1900,False,0
Men's Polo Sweater - Goodfellow & Co,1699,Brand New,0,True,0
Men's Ribbed Hem V-Neck Cardigan - Goodfellow & Co Light Gray,1750,Brand New,870,False,0
Bachrach Sweater Mens M Beige Wool Italy Grandpacore Mock Neck Pullover EUC VTG,2995,Pre-Owned,752,False,0
Geoffrey Beene Men’s XL Navy Cotton Sweater Crewneck Ribbed Knit Casual,1699,Pre-Owned,965,False,0
DKNY Men's Polo Knit Sweater Size Large. Beige. NWOT.      #394,1800,New (Other),872,False,0
NWT 100% Peru Baby Alpaca Embroidered Black Cardigan Sweater Women's size S,7999,New (Other),995,False,0
Vintage cable knit striped sweater,3200,New (Other),883,False,0
DKNY Men's Polo Knit Sweater Size Large. Green. NWOT.      #389,1800,New (Other),872,False,0
Millau Women's Cropped Lace up Sweater Black Knit Size Small,1600,Pre-Owned,687,False,0
CHAPS Mens Long Sleeved Cotton Knit Sweater Pullover Top Gray LARGE Warm,1200,Pre-Owned,1000,False,0
Knit Cable-Knit Sweater White Crew Neck Full Zip Women's Long Sleeve,1245,New (Other),872,False,0
VTG Lands' End Ivory Cardigan Sweater Fisherman Cable Knit Grandpa Size M 10-12,3600,Pre-Owned,795,True,0
New Autumn and Winter Men's Heavy Embroidery Bear Sweater Round Neck Casual Knit,10400,Brand New,1990,False,0
Lacoste Fitted CREW-neck 100% Organic Cotton Spring Sweater MENS NAVYX,3900,Brand New,1000,True,0
Polo Ralph Lauren Polo BEAR Knit Sweater Jumper COTTON WOMEN'S      L,19900,Brand New,0,False,0
Whipper In Sweater Mens XL Blue Camo Army 1/4 Zip Mock Neck Tight Knit Pullover,1999,Pre-Owned,799,True,0
